Relaciones Existentes
[['PrescriptiveRecommendationProperty', 'PrescriptiveAnalysisRecommendationProperty', 'PropertyID']
 ['ESXStatistics', 'QueryMonitorStatistics', 'UTCCollectionDateTime']
 ['ESXStatistics', 'ServerActivity', 'SQLServerID']
 ['ESXStatistics', 'ServerActivity', 'UTCCollectionDateTime']
 ['ESXStatistics', 'Blocks', 'SQLServerID']
 ['ESXStatistics', 'Blocks', 'UTCCollectionDateTime']
 ['ESXStatistics', 'BlockingSessionStatistics', 'SQLServerID']
 ['ESXStatistics', 'BlockingSessionStatistics', 'UTCCollectionDateTime']
 ['BaselineTemplates', 'ServerStatistics', 'SQLServerID']
 ['BaselineTemplates', 'OSStatistics', 'SQLServerID']
 ['BaselineTemplates', 'BaselineStatistics', 'TemplateID']
 ['BaselineTemplates', 'BaselineStatistics', 'SQLServerID']
 ['BaselineTemplates', 'SQLServerDatabaseNames', 'SQLServerID']
 ['BaselineTemplates', 'DashboardDefaults', 'SQLServerID']
 ['BaselineTemplates', 'SQLsafeConnections', 'Active']
 ['BaselineTemplates', 'MonitoredServerSQLsafeInstance', 'SQLServerID']
 ['BaselineTemplates', 'WaitStatistics', 'SQLServerID']
 ['BaselineTemplates', 'AlwaysOnAvailabilityGroups', 'Active']
 ['BaselineTemplates', 'AlwaysOnReplicas', 'Active']
 ['BaselineTemplates', 'AlwaysOnReplicas', 'SQLServerID']
 ['BaselineTemplates', 'AlwaysOnStatistics', 'SQLServerID']
 ['BaselineTemplates', 'AlwaysOnRealTimeStatistics', 'SQLServerID']
 ['BaselineTemplates', 'AlertTemplateLookup', 'TemplateID']
 ['BaselineTemplates', 'LatestGroomingStatus', 'SQLServerID']
 ['BaselineTemplates', 'DiskDriveStatistics', 'SQLServerID']
 ['BaselineTemplates', 'ActiveWaitStatistics', 'SQLServerID']
 ['BaselineTemplates', 'MetricThresholds', 'SQLServerID']
 ['BaselineTemplates', 'Alerts', 'Active']
 ['BaselineTemplates', 'QueryMonitorStatistics', 'SQLServerID']
 ['BaselineTemplates', 'ServerActivity', 'SQLServerID']
 ['BaselineTemplates', 'Blocks', 'SQLServerID']
 ['BaselineTemplates', 'BlockingSessionStatistics', 'SQLServerID']
 ['ReportIntervals', 'ReportPeriods', 'Label']
 ['ReportIntervals', 'ReportPeriods', 'Value']
 ['ReportIntervals', 'Alerts', 'Value']
 ['ReportIntervals', 'Tasks', 'Value']
 ['ServerStatistics', 'OSStatistics', 'SQLServerID']
 ['ServerStatistics', 'OSStatistics', 'UTCCollectionDateTime']
 ['ServerStatistics', 'BaselineStatistics', 'SQLServerID']
 ['ServerStatistics', 'SQLServerDatabaseNames', 'SQLServerID']
 ['ServerStatistics', 'DashboardDefaults', 'SQLServerID']
 ['ServerStatistics', 'DatabaseFileActivity', 'TimeDeltaInSeconds']
 ['ServerStatistics', 'DatabaseFileActivity', 'UTCCollectionDateTime']
 ['ServerStatistics', 'TempdbFileData', 'TimeDeltaInSeconds']
 ['ServerStatistics', 'TempdbFileData', 'UTCCollectionDateTime']
 ['ServerStatistics', 'MonitoredServerSQLsafeInstance', 'SQLServerID']
 ['ServerStatistics', 'WaitStatistics', 'TimeDeltaInSeconds']
 ['ServerStatistics', 'WaitStatistics', 'SQLServerID']
 ['ServerStatistics', 'WaitStatistics', 'UTCCollectionDateTime']
 ['ServerStatistics', 'DatabaseStatistics', 'TimeDeltaInSeconds']
 ['ServerStatistics', 'DatabaseStatistics', 'LogFlushes']
 ['ServerStatistics', 'DatabaseStatistics', 'Transactions']
 ['ServerStatistics', 'DatabaseStatistics', 'UTCCollectionDateTime']
 ['ServerStatistics', 'stageDatabaseStatistics', 'TimeDeltaInSeconds']
 ['ServerStatistics', 'stageDatabaseStatistics', 'LogFlushes']
 ['ServerStatistics', 'stageDatabaseStatistics', 'Transactions']
 ['ServerStatistics', 'stageDatabaseStatistics', 'UTCCollectionDateTime']
 ['ServerStatistics', 'DatabaseSize', 'TimeDeltaInSeconds']
 ['ServerStatistics', 'DatabaseSize', 'UTCCollectionDateTime']
 ['ServerStatistics', 'TableGrowth', 'TimeDeltaInSeconds']
 ['ServerStatistics', 'TableGrowth', 'UTCCollectionDateTime']
 ['ServerStatistics', 'AlwaysOnReplicas', 'SQLServerID']
 ['ServerStatistics', 'TableReorganization', 'TimeDeltaInSeconds']
 ['ServerStatistics', 'TableReorganization', 'UTCCollectionDateTime']
 ['ServerStatistics', 'AlwaysOnStatistics', 'TimeDeltaInSeconds']
 ['ServerStatistics', 'AlwaysOnStatistics', 'SQLServerID']
 ['ServerStatistics', 'AlwaysOnStatistics', 'UTCCollectionDateTime']
 ['ServerStatistics', 'AlwaysOnRealTimeStatistics', 'TimeDeltaInSeconds']
 ['ServerStatistics', 'AlwaysOnRealTimeStatistics', 'SQLServerID']
 ['ServerStatistics', 'AlwaysOnRealTimeStatistics', 'UTCCollectionDateTime']
 ['ServerStatistics', 'DatabaseSizeDateTime', 'UTCCollectionDateTime']
 ['ServerStatistics', 'LatestGroomingStatus', 'SQLServerID']
 ['ServerStatistics', 'DiskDriveStatistics', 'SQLServerID']
 ['ServerStatistics', 'DiskDriveStatistics', 'UTCCollectionDateTime']
 ['ServerStatistics', 'ActiveWaitStatistics', 'SQLServerID']
 ['ServerStatistics', 'ActiveWaitStatistics', 'UTCCollectionDateTime']
 ['ServerStatistics', 'DatabaseFileStatistics', 'UTCCollectionDateTime']
 ['ServerStatistics', 'MetricThresholds', 'SQLServerID']
 ['ServerStatistics', 'QueryMonitorStatistics', 'SQLServerID']
 ['ServerStatistics', 'QueryMonitorStatistics', 'UTCCollectionDateTime']
 ['ServerStatistics', 'ServerActivity', 'SQLServerID']
 ['ServerStatistics', 'ServerActivity', 'SystemProcesses']
 ['ServerStatistics', 'ServerActivity', 'UTCCollectionDateTime']
 ['ServerStatistics', 'Blocks', 'SQLServerID']
 ['ServerStatistics', 'Blocks', 'UTCCollectionDateTime']
 ['ServerStatistics', 'BlockingSessionStatistics', 'SQLServerID']
 ['ServerStatistics', 'BlockingSessionStatistics', 'UTCCollectionDateTime']
 ['ReportPeriods', 'Alerts', 'Value']
 ['ReportPeriods', 'Tasks', 'Value']
 ['OSStatistics', 'BaselineStatistics', 'SQLServerID']
 ['OSStatistics', 'SQLServerDatabaseNames', 'SQLServerID']
 ['OSStatistics', 'DashboardDefaults', 'SQLServerID']
 ['OSStatistics', 'DatabaseFileActivity', 'UTCCollectionDateTime']
 ['OSStatistics', 'TempdbFileData', 'UTCCollectionDateTime']
 ['OSStatistics', 'MonitoredServerSQLsafeInstance', 'SQLServerID']
 ['OSStatistics', 'WaitStatistics', 'SQLServerID']
 ['OSStatistics', 'WaitStatistics', 'UTCCollectionDateTime']
 ['OSStatistics', 'DatabaseStatistics', 'UTCCollectionDateTime']
 ['OSStatistics', 'stageDatabaseStatistics', 'UTCCollectionDateTime']
 ['OSStatistics', 'DatabaseSize', 'UTCCollectionDateTime']
 ['OSStatistics', 'TableGrowth', 'UTCCollectionDateTime']
 ['OSStatistics', 'AlwaysOnReplicas', 'SQLServerID']
 ['OSStatistics', 'TableReorganization', 'UTCCollectionDateTime']
 ['OSStatistics', 'AlwaysOnStatistics', 'SQLServerID']
 ['OSStatistics', 'AlwaysOnStatistics', 'UTCCollectionDateTime']
 ['OSStatistics', 'AlwaysOnRealTimeStatistics', 'SQLServerID']
 ['OSStatistics', 'AlwaysOnRealTimeStatistics', 'UTCCollectionDateTime']
 ['OSStatistics', 'DatabaseSizeDateTime', 'UTCCollectionDateTime']
 ['OSStatistics', 'LatestGroomingStatus', 'SQLServerID']
 ['OSStatistics', 'DiskDriveStatistics', 'SQLServerID']
 ['OSStatistics', 'DiskDriveStatistics', 'UTCCollectionDateTime']
 ['OSStatistics', 'ActiveWaitStatistics', 'SQLServerID']
 ['OSStatistics', 'ActiveWaitStatistics', 'UTCCollectionDateTime']
 ['OSStatistics', 'DatabaseFileStatistics', 'UTCCollectionDateTime']
 ['OSStatistics', 'MetricThresholds', 'SQLServerID']
 ['OSStatistics', 'QueryMonitorStatistics', 'SQLServerID']
 ['OSStatistics', 'QueryMonitorStatistics', 'UTCCollectionDateTime']
 ['OSStatistics', 'ServerActivity', 'SQLServerID']
 ['OSStatistics', 'ServerActivity', 'UTCCollectionDateTime']
 ['OSStatistics', 'Blocks', 'SQLServerID']
 ['OSStatistics', 'Blocks', 'UTCCollectionDateTime']
 ['OSStatistics', 'BlockingSessionStatistics', 'SQLServerID']
 ['OSStatistics', 'BlockingSessionStatistics', 'UTCCollectionDateTime']
 ['BaselineStatistics', 'SQLServerDatabaseNames', 'SQLServerID']
 ['BaselineStatistics', 'DashboardDefaults', 'SQLServerID']
 ['BaselineStatistics', 'MonitoredServerSQLsafeInstance', 'SQLServerID']
 ['BaselineStatistics', 'WaitStatistics', 'SQLServerID']
 ['BaselineStatistics', 'AlwaysOnReplicas', 'SQLServerID']
 ['BaselineStatistics', 'AlwaysOnStatistics', 'SQLServerID']
 ['BaselineStatistics', 'AlwaysOnRealTimeStatistics', 'SQLServerID']
 ['BaselineStatistics', 'AlertTemplateLookup', 'TemplateID']
 ['BaselineStatistics', 'LatestGroomingStatus', 'SQLServerID']
 ['BaselineStatistics', 'DBMetrics', 'MetricID']
 ['BaselineStatistics', 'DiskDriveStatistics', 'SQLServerID']
 ['BaselineStatistics', 'ActiveWaitStatistics', 'SQLServerID']
 ['BaselineStatistics', 'MetricThresholds', 'SQLServerID']
 ['BaselineStatistics', 'CustomDashboardWidgets', 'MetricID']
 ['BaselineStatistics', 'QueryMonitorStatistics', 'SQLServerID']
 ['BaselineStatistics', 'ServerActivity', 'SQLServerID']
 ['BaselineStatistics', 'Blocks', 'SQLServerID']
 ['BaselineStatistics', 'BlockingSessionStatistics', 'SQLServerID']
 ['CounterMasterList', 'CustomReports', 'ID']
 ['CounterMasterList', 'CustomReportsCounters', 'CounterName']
 ['CounterMasterList', 'CustomReportsCounters', 'ID']
 ['CounterMasterList', 'AnalysisConfiguration', 'ID']
 ['SQLServerDatabaseNames', 'DashboardDefaults', 'SQLServerID']
 ['SQLServerDatabaseNames', 'MetricThresholdInstances', 'CreationDateTime']
 ['SQLServerDatabaseNames', 'SQLsafeConnections', 'DatabaseName']
 ['SQLServerDatabaseNames', 'MonitoredServerSQLsafeInstance', 'SQLServerID']
 ['SQLServerDatabaseNames', 'WaitStatistics', 'SQLServerID']
 ['SQLServerDatabaseNames', 'stageDatabaseStatistics', 'SystemDatabase']
 ['SQLServerDatabaseNames', 'stageDatabaseStatistics', 'DatabaseName']
 ['SQLServerDatabaseNames', 'AlwaysOnReplicas', 'SQLServerID']
 ['SQLServerDatabaseNames', 'AlwaysOnDatabases', 'DatabaseID']
 ['SQLServerDatabaseNames', 'AlwaysOnDatabases', 'DatabaseName']
 ['SQLServerDatabaseNames', 'AlwaysOnStatistics', 'SQLServerID']
 ['SQLServerDatabaseNames', 'AlwaysOnRealTimeStatistics', 'SQLServerID']
 ['SQLServerDatabaseNames', 'LatestGroomingStatus', 'SQLServerID']
 ['SQLServerDatabaseNames', 'DiskDriveStatistics', 'SQLServerID']
 ['SQLServerDatabaseNames', 'ActiveWaitStatistics', 'SQLServerID']
 ['SQLServerDatabaseNames', 'MetricThresholds', 'SQLServerID']
 ['SQLServerDatabaseNames', 'Alerts', 'DatabaseName']
 ['SQLServerDatabaseNames', 'Tasks', 'DatabaseName']
 ['SQLServerDatabaseNames', 'QueryMonitorStatistics', 'SQLServerID']
 ['SQLServerDatabaseNames', 'ServerActivity', 'SQLServerID']
 ['SQLServerDatabaseNames', 'Blocks', 'SQLServerID']
 ['SQLServerDatabaseNames', 'BlockingSessionStatistics', 'SQLServerID']
 ['CustomReports', 'AnalysisConfiguration', 'ID']
 ['DashboardLayouts', 'DashboardDefaults', 'DashboardLayoutID']
 ['DashboardLayouts', 'DashboardDefaults', 'LoginName']
 ['DashboardLayouts', 'AuditableEvents', 'Name']
 ['DashboardLayouts', 'AuditableActions', 'Name']
 ['DashboardLayouts', 'AlertTemplateLookup', 'Name']
 ['DashboardLayouts', 'LoginNames', 'LoginName']
 ['DashboardLayouts', 'MetricInfo', 'Name']
 ['DashboardDefaults', 'MonitoredServerSQLsafeInstance', 'SQLServerID']
 ['DashboardDefaults', 'WaitStatistics', 'SQLServerID']
 ['DashboardDefaults', 'AlwaysOnReplicas', 'SQLServerID']
 ['DashboardDefaults', 'AlwaysOnStatistics', 'SQLServerID']
 ['DashboardDefaults', 'AlwaysOnRealTimeStatistics', 'SQLServerID']
 ['DashboardDefaults', 'LatestGroomingStatus', 'SQLServerID']
 ['DashboardDefaults', 'LoginNames', 'LoginName']
 ['DashboardDefaults', 'DiskDriveStatistics', 'SQLServerID']
 ['DashboardDefaults', 'ActiveWaitStatistics', 'SQLServerID']
 ['DashboardDefaults', 'MetricThresholds', 'SQLServerID']
 ['DashboardDefaults', 'QueryMonitorStatistics', 'SQLServerID']
 ['DashboardDefaults', 'ServerActivity', 'SQLServerID']
 ['DashboardDefaults', 'Blocks', 'SQLServerID']
 ['DashboardDefaults', 'BlockingSessionStatistics', 'SQLServerID']
 ['CustomReportsCounters', 'AnalysisConfiguration', 'ID']
 ['DatabaseFiles', 'DatabaseStatistics', 'DatabaseID']
 ['DatabaseFiles', 'DatabaseSize', 'DatabaseID']
 ['DatabaseFiles', 'SQLServerTableNames', 'DatabaseID']
 ['DatabaseFiles', 'AlwaysOnDatabases', 'DatabaseID']
 ['DatabaseFiles', 'DatabaseSizeDateTime', 'DatabaseID']
 ['DatabaseFiles', 'DiskDriveStatistics', 'DriveName']
 ['DatabaseFiles', 'ActiveWaitStatistics', 'DatabaseID']
 ['DatabaseFiles', 'DatabaseFileStatistics', 'DriveName']
 ['DatabaseFiles', 'QueryMonitorStatistics', 'DatabaseID']
 ['DatabaseFiles', 'BlockingSessionStatistics', 'DatabaseID']
 ['DatabaseFiles', 'AnalysisConfigBlockedDatabases', 'DatabaseID']
 ['WaitCategories', 'MetricInfo', 'Category']
 ['WaitCategories', 'AnalysisConfigCategories', 'CategoryID']
 ['DatabaseFileActivity', 'TempdbFileData', 'TimeDeltaInSeconds']
 ['DatabaseFileActivity', 'TempdbFileData', 'FileID']
 ['DatabaseFileActivity', 'TempdbFileData', 'UTCCollectionDateTime']
 ['DatabaseFileActivity', 'WaitStatistics', 'TimeDeltaInSeconds']
 ['DatabaseFileActivity', 'WaitStatistics', 'UTCCollectionDateTime']
 ['DatabaseFileActivity', 'DatabaseStatistics', 'TimeDeltaInSeconds']
 ['DatabaseFileActivity', 'DatabaseStatistics', 'UTCCollectionDateTime']
 ['DatabaseFileActivity', 'stageDatabaseStatistics', 'TimeDeltaInSeconds']
 ['DatabaseFileActivity', 'stageDatabaseStatistics', 'UTCCollectionDateTime']
 ['DatabaseFileActivity', 'DatabaseSize', 'TimeDeltaInSeconds']
 ['DatabaseFileActivity', 'DatabaseSize', 'UTCCollectionDateTime']
 ['DatabaseFileActivity', 'TableGrowth', 'TimeDeltaInSeconds']
 ['DatabaseFileActivity', 'TableGrowth', 'UTCCollectionDateTime']
 ['DatabaseFileActivity', 'TableReorganization', 'TimeDeltaInSeconds']
 ['DatabaseFileActivity', 'TableReorganization', 'UTCCollectionDateTime']
 ['DatabaseFileActivity', 'AlwaysOnStatistics', 'TimeDeltaInSeconds']
 ['DatabaseFileActivity', 'AlwaysOnStatistics', 'UTCCollectionDateTime']
 ['DatabaseFileActivity', 'AlwaysOnRealTimeStatistics', 'TimeDeltaInSeconds']
 ['DatabaseFileActivity', 'AlwaysOnRealTimeStatistics', 'UTCCollectionDateTime']
 ['DatabaseFileActivity', 'DatabaseSizeDateTime', 'UTCCollectionDateTime']
 ['DatabaseFileActivity', 'DiskDriveStatistics', 'UTCCollectionDateTime']
 ['DatabaseFileActivity', 'ActiveWaitStatistics', 'UTCCollectionDateTime']
 ['DatabaseFileActivity', 'DatabaseFileStatistics', 'FileID']
 ['DatabaseFileActivity', 'DatabaseFileStatistics', 'UTCCollectionDateTime']
 ['DatabaseFileActivity', 'QueryMonitorStatistics', 'Reads']
 ['DatabaseFileActivity', 'QueryMonitorStatistics', 'Writes']
 ['DatabaseFileActivity', 'QueryMonitorStatistics', 'UTCCollectionDateTime']
 ['DatabaseFileActivity', 'ServerActivity', 'UTCCollectionDateTime']
 ['DatabaseFileActivity', 'Blocks', 'UTCCollectionDateTime']
 ['DatabaseFileActivity', 'BlockingSessionStatistics', 'UTCCollectionDateTime']
 ['SQLsafeConnections', 'stageDatabaseStatistics', 'DatabaseName']
 ['SQLsafeConnections', 'AlwaysOnAvailabilityGroups', 'Active']
 ['SQLsafeConnections', 'AlwaysOnReplicas', 'Active']
 ['SQLsafeConnections', 'AlwaysOnDatabases', 'DatabaseName']
 ['SQLsafeConnections', 'WebFramework', 'InstanceName']
 ['SQLsafeConnections', 'WebFramework', 'UserName']
 ['SQLsafeConnections', 'Alerts', 'Active']
 ['SQLsafeConnections', 'Alerts', 'DatabaseName']
 ['SQLsafeConnections', 'Tasks', 'DatabaseName']
 ['SQLsafeConnections', 'GroomingLog', 'InstanceName']
 ['SQLsafeConnections', 'MetricMetaData', 'Deleted']
 ['WaitTypes', 'XEMapKeys', 'WaitType']
 ['WaitTypes', 'AlertTemplateLookup', 'Description']
 ['WaitTypes', 'MetricInfo', 'Description']
 ['WaitTypes', 'AnalysisConfigCategories', 'CategoryID']
 ['TempdbFileData', 'WaitStatistics', 'TimeDeltaInSeconds']
 ['TempdbFileData', 'WaitStatistics', 'UTCCollectionDateTime']
 ['TempdbFileData', 'DatabaseStatistics', 'TimeDeltaInSeconds']
 ['TempdbFileData', 'DatabaseStatistics', 'UTCCollectionDateTime']
 ['TempdbFileData', 'stageDatabaseStatistics', 'TimeDeltaInSeconds']
 ['TempdbFileData', 'stageDatabaseStatistics', 'UTCCollectionDateTime']
 ['TempdbFileData', 'DatabaseSize', 'TimeDeltaInSeconds']
 ['TempdbFileData', 'DatabaseSize', 'UTCCollectionDateTime']
 ['TempdbFileData', 'TableGrowth', 'TimeDeltaInSeconds']
 ['TempdbFileData', 'TableGrowth', 'UTCCollectionDateTime']
 ['TempdbFileData', 'TableReorganization', 'TimeDeltaInSeconds']
 ['TempdbFileData', 'TableReorganization', 'UTCCollectionDateTime']
 ['TempdbFileData', 'AlwaysOnStatistics', 'TimeDeltaInSeconds']
 ['TempdbFileData', 'AlwaysOnStatistics', 'UTCCollectionDateTime']
 ['TempdbFileData', 'AlwaysOnRealTimeStatistics', 'TimeDeltaInSeconds']
 ['TempdbFileData', 'AlwaysOnRealTimeStatistics', 'UTCCollectionDateTime']
 ['TempdbFileData', 'DatabaseSizeDateTime', 'UTCCollectionDateTime']
 ['TempdbFileData', 'DiskDriveStatistics', 'UTCCollectionDateTime']
 ['TempdbFileData', 'ActiveWaitStatistics', 'UTCCollectionDateTime']
 ['TempdbFileData', 'DatabaseFileStatistics', 'FileID']
 ['TempdbFileData', 'DatabaseFileStatistics', 'UTCCollectionDateTime']
 ['TempdbFileData', 'QueryMonitorStatistics', 'UTCCollectionDateTime']
 ['TempdbFileData', 'ServerActivity', 'UTCCollectionDateTime']
 ['TempdbFileData', 'Blocks', 'UTCCollectionDateTime']
 ['TempdbFileData', 'BlockingSessionStatistics', 'UTCCollectionDateTime']
 ['MonitoredServerSQLsafeInstance', 'WaitStatistics', 'SQLServerID']
 ['MonitoredServerSQLsafeInstance', 'AlwaysOnReplicas', 'SQLServerID']
 ['MonitoredServerSQLsafeInstance', 'AlwaysOnStatistics', 'SQLServerID']
 ['MonitoredServerSQLsafeInstance', 'AlwaysOnRealTimeStatistics', 'SQLServerID']
 ['MonitoredServerSQLsafeInstance', 'LatestGroomingStatus', 'SQLServerID']
 ['MonitoredServerSQLsafeInstance', 'DiskDriveStatistics', 'SQLServerID']
 ['MonitoredServerSQLsafeInstance', 'ActiveWaitStatistics', 'SQLServerID']
 ['MonitoredServerSQLsafeInstance', 'MetricThresholds', 'SQLServerID']
 ['MonitoredServerSQLsafeInstance', 'QueryMonitorStatistics', 'SQLServerID']
 ['MonitoredServerSQLsafeInstance', 'ServerActivity', 'SQLServerID']
 ['MonitoredServerSQLsafeInstance', 'Blocks', 'SQLServerID']
 ['MonitoredServerSQLsafeInstance', 'BlockingSessionStatistics', 'SQLServerID']
 ['WaitStatistics', 'DatabaseStatistics', 'TimeDeltaInSeconds']
 ['WaitStatistics', 'DatabaseStatistics', 'UTCCollectionDateTime']
 ['WaitStatistics', 'stageDatabaseStatistics', 'TimeDeltaInSeconds']
 ['WaitStatistics', 'stageDatabaseStatistics', 'UTCCollectionDateTime']
 ['WaitStatistics', 'DatabaseSize', 'TimeDeltaInSeconds']
 ['WaitStatistics', 'DatabaseSize', 'UTCCollectionDateTime']
 ['WaitStatistics', 'TableGrowth', 'TimeDeltaInSeconds']
 ['WaitStatistics', 'TableGrowth', 'UTCCollectionDateTime']
 ['WaitStatistics', 'AlwaysOnReplicas', 'SQLServerID']
 ['WaitStatistics', 'TableReorganization', 'TimeDeltaInSeconds']
 ['WaitStatistics', 'TableReorganization', 'UTCCollectionDateTime']
 ['WaitStatistics', 'AlwaysOnStatistics', 'TimeDeltaInSeconds']
 ['WaitStatistics', 'AlwaysOnStatistics', 'SQLServerID']
 ['WaitStatistics', 'AlwaysOnStatistics', 'UTCCollectionDateTime']
 ['WaitStatistics', 'AlwaysOnRealTimeStatistics', 'TimeDeltaInSeconds']
 ['WaitStatistics', 'AlwaysOnRealTimeStatistics', 'SQLServerID']
 ['WaitStatistics', 'AlwaysOnRealTimeStatistics', 'UTCCollectionDateTime']
 ['WaitStatistics', 'DatabaseSizeDateTime', 'UTCCollectionDateTime']
 ['WaitStatistics', 'LatestGroomingStatus', 'SQLServerID']
 ['WaitStatistics', 'DiskDriveStatistics', 'SQLServerID']
 ['WaitStatistics', 'DiskDriveStatistics', 'UTCCollectionDateTime']
 ['WaitStatistics', 'ActiveWaitStatistics', 'SQLServerID']
 ['WaitStatistics', 'ActiveWaitStatistics', 'UTCCollectionDateTime']
 ['WaitStatistics', 'DatabaseFileStatistics', 'UTCCollectionDateTime']
 ['WaitStatistics', 'MetricThresholds', 'SQLServerID']
 ['WaitStatistics', 'QueryMonitorStatistics', 'SQLServerID']
 ['WaitStatistics', 'QueryMonitorStatistics', 'UTCCollectionDateTime']
 ['WaitStatistics', 'ServerActivity', 'SQLServerID']
 ['WaitStatistics', 'ServerActivity', 'UTCCollectionDateTime']
 ['WaitStatistics', 'Blocks', 'SQLServerID']
 ['WaitStatistics', 'Blocks', 'UTCCollectionDateTime']
 ['WaitStatistics', 'BlockingSessionStatistics', 'SQLServerID']
 ['WaitStatistics', 'BlockingSessionStatistics', 'UTCCollectionDateTime']
 ['DatabaseStatistics', 'stageDatabaseStatistics', 'Transactions']
 ['DatabaseStatistics', 'stageDatabaseStatistics', 'AvgDataIoPercent']
 ['DatabaseStatistics', 'stageDatabaseStatistics', 'DatabaseStatus']
 ['DatabaseStatistics', 'stageDatabaseStatistics', 'LogCacheHitRatio']
 ['DatabaseStatistics', 'stageDatabaseStatistics', 'InMemoryStorageUsage']
 ['DatabaseStatistics', 'stageDatabaseStatistics', 'MaxWorker']
 ['DatabaseStatistics', 'stageDatabaseStatistics', 'DtuLimit']
 ['DatabaseStatistics', 'stageDatabaseStatistics', 'AzureCloudUsedMemory']
 ['DatabaseStatistics', 'stageDatabaseStatistics', 'AverageLogIO']
 ['DatabaseStatistics', 'stageDatabaseStatistics', 'NumberWrites']
 ['DatabaseStatistics', 'stageDatabaseStatistics', 'AverageDataIO']
 ['DatabaseStatistics', 'stageDatabaseStatistics', 'MaxSession']
 ['DatabaseStatistics', 'stageDatabaseStatistics', 'LastBackupDateTime']
 ['DatabaseStatistics', 'stageDatabaseStatistics', 'LogKilobytesFlushed']
 ['DatabaseStatistics', 'stageDatabaseStatistics', 'LogFlushes']
 ['DatabaseStatistics', 'stageDatabaseStatistics', 'AzureCloudStorageLimit']
 ['DatabaseStatistics', 'stageDatabaseStatistics', 'DatabaseAverageMemoryUsage']
 ['DatabaseStatistics', 'stageDatabaseStatistics', 'LogCacheReads']
 ['DatabaseStatistics', 'stageDatabaseStatistics', 'AvgCpuPercent']
 ['DatabaseStatistics', 'stageDatabaseStatistics', 'UTCCollectionDateTime']
 ['DatabaseStatistics', 'stageDatabaseStatistics', 'BytesRead']
 ['DatabaseStatistics', 'stageDatabaseStatistics', 'LogFlushWaits']
 ['DatabaseStatistics', 'stageDatabaseStatistics', 'BytesWritten']
 ['DatabaseStatistics', 'stageDatabaseStatistics', 'TimeDeltaInSeconds']
 ['DatabaseStatistics', 'stageDatabaseStatistics', 'AvgLogWritePercent']
 ['DatabaseStatistics', 'stageDatabaseStatistics', 'ElasticPool']
 ['DatabaseStatistics', 'stageDatabaseStatistics', 'IoStallMS']
 ['DatabaseStatistics', 'stageDatabaseStatistics', 'AzureCloudAllocatedMemory']
 ['DatabaseStatistics', 'stageDatabaseStatistics', 'NumberReads']
 ['DatabaseStatistics', 'DatabaseSize', 'TimeDeltaInSeconds']
 ['DatabaseStatistics', 'DatabaseSize', 'DatabaseStatus']
 ['DatabaseStatistics', 'DatabaseSize', 'DatabaseID']
 ['DatabaseStatistics', 'DatabaseSize', 'UTCCollectionDateTime']
 ['DatabaseStatistics', 'SQLServerTableNames', 'DatabaseID']
 ['DatabaseStatistics', 'TableGrowth', 'TimeDeltaInSeconds']
 ['DatabaseStatistics', 'TableGrowth', 'UTCCollectionDateTime']
 ['DatabaseStatistics', 'TableReorganization', 'TimeDeltaInSeconds']
 ['DatabaseStatistics', 'TableReorganization', 'UTCCollectionDateTime']
 ['DatabaseStatistics', 'AlwaysOnDatabases', 'DatabaseID']
 ['DatabaseStatistics', 'AlwaysOnStatistics', 'TimeDeltaInSeconds']
 ['DatabaseStatistics', 'AlwaysOnStatistics', 'UTCCollectionDateTime']
 ['DatabaseStatistics', 'AlwaysOnRealTimeStatistics', 'TimeDeltaInSeconds']
 ['DatabaseStatistics', 'AlwaysOnRealTimeStatistics', 'UTCCollectionDateTime']
 ['DatabaseStatistics', 'DatabaseSizeDateTime', 'DatabaseID']
 ['DatabaseStatistics', 'DatabaseSizeDateTime', 'UTCCollectionDateTime']
 ['DatabaseStatistics', 'DiskDriveStatistics', 'DatabaseSizeTime']
 ['DatabaseStatistics', 'DiskDriveStatistics', 'UTCCollectionDateTime']
 ['DatabaseStatistics', 'ActiveWaitStatistics', 'DatabaseID']
 ['DatabaseStatistics', 'ActiveWaitStatistics', 'UTCCollectionDateTime']
 ['DatabaseStatistics', 'DatabaseFileStatistics', 'UTCCollectionDateTime']
 ['DatabaseStatistics', 'QueryMonitorStatistics', 'DatabaseID']
 ['DatabaseStatistics', 'QueryMonitorStatistics', 'UTCCollectionDateTime']
 ['DatabaseStatistics', 'ServerActivity', 'UTCCollectionDateTime']
 ['DatabaseStatistics', 'Blocks', 'UTCCollectionDateTime']
 ['DatabaseStatistics', 'BlockingSessionStatistics', 'DatabaseID']
 ['DatabaseStatistics', 'BlockingSessionStatistics', 'UTCCollectionDateTime']
 ['DatabaseStatistics', 'AnalysisConfigBlockedDatabases', 'DatabaseID']
 ['AuditableEvents', 'AuditableActions', 'Name']
 ['AuditableEvents', 'AuditableActions', 'ActionID']
 ['AuditableEvents', 'AlertTemplateLookup', 'Name']
 ['AuditableEvents', 'MetricInfo', 'Name']
 ['WaitStatisticsDetails', 'ActiveWaitStatistics', 'WaitTypeID']
 ['stageDatabaseStatistics', 'DatabaseSize', 'TimeDeltaInSeconds']
 ['stageDatabaseStatistics', 'DatabaseSize', 'DatabaseStatus']
 ['stageDatabaseStatistics', 'DatabaseSize', 'UTCCollectionDateTime']
